Company,TypeName,Inches,Ram,OpSys,Weight,Price,Cpu_brand_temp,Gpu_brand_temp,Touchscreen,IPS,X_res,PPI,SSD,HDD,Hybrid,Cpu_brand,Cpu_tier,Cpu_speed,Gpu_brand,Dedicated_gpu
Lenovo,Notebook,17.3,4,Windows 10,2.8,9.913146751905726,AMD,AMD,0,0,1600,106.11306214269258,0,500,0,AMD,other,2.2,amd,1
HP,Notebook,14.0,4,Windows 10,1.95,11.118403264255047,Intel,Intel,0,0,1920,157.3505121487356,128,0,0,Intel,i5,2.5,intel,0
HP,2 in 1 Convertible,13.3,16,Windows 10,1.42,11.219087416653776,Intel,Intel,1,0,3200,276.053530085501,256,0,0,Intel,i7,2.7,intel,0
Samsung,Ultrabook,15.0,8,Windows 10,1.17,11.413367194793471,Intel,Intel,0,0,1920,146.86047800548656,256,0,0,Intel,i7,2.7,intel,0
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,11.470557693018055,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
MSI,Gaming,17.3,16,Windows 10,2.43,11.857505600707027,Intel,Nvidia,0,1,3840,254.67134914246225,512,2048,0,Intel,i7,2.6,nvidia,1
Toshiba,Notebook,13.3,8,Windows 10,1.05,11.271987019514093,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Dell,Gaming,15.6,8,Linux,2.62,10.809689968037551,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.8,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,10.77797664352652,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.18,10.395586521939395,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.0,amd,1
Dell,Notebook,15.6,8,Windows 10,1.9,10.816127628868836,Intel,Intel,0,0,1920,141.21199808219862,0,500,0,Intel,i5,2.6,intel,0
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,11.583001451010114,Intel,Intel,1,0,3200,276.053530085501,512,0,0,Intel,i7,1.3,intel,0
Asus,Gaming,17.3,32,Windows 10,3.58,11.12940950226841,Intel,Nvidia,0,1,1920,127.33567457123112,256,0,0,Intel,i7,2.7,nvidia,1
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,11.38349673063646,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i7,1.3,intel,0
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,11.600677334394318,Intel,Intel,0,1,1920,157.3505121487356,0,0,0,Intel,i7,2.7,intel,0
Lenovo,Notebook,15.6,8,Windows 10,1.95,11.557794687522952,Intel,Intel,0,1,1920,141.21199808219862,512,0,0,Intel,i5,2.5,intel,0
LG,Ultrabook,15.6,16,Windows 10,1.08,11.624786287779711,Intel,Intel,1,1,1920,141.21199808219862,512,0,0,Intel,i7,2.7,intel,0
HP,Netbook,12.5,8,Windows 10,1.26,11.277396024236554,Intel,Intel,0,0,1920,176.23257360658386,512,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,15.6,4,Chrome OS,2.2,9.858935694046775,Intel,Intel,0,1,1920,141.21199808219862,0,0,0,Intel,celeron,1.5,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.6,10.646351134841678,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i5,2.3,nvidia,1
LG,Ultrabook,14.0,8,Windows 10,0.98,11.524653620496773,Intel,Intel,1,1,1920,157.3505121487356,512,0,0,Intel,i7,2.7,intel,0
Dell,Notebook,14.0,8,Windows 10,1.6,11.069811447777305,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.8,intel,0
HP,Ultrabook,12.5,8,Windows 10,1.09,12.01472447112858,Intel,Intel,1,0,3840,352.4651472131677,240,0,0,Intel,other,1.2,intel,0
Lenovo,Notebook,15.6,6,Windows 10,2.2,10.646351134841678,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,10.902146664686498,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,nvidia,1
Acer,Notebook,15.6,4,Windows 10,2.4,10.188204734039374,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i3,2.4,intel,0
Lenovo,Notebook,13.3,4,Windows 10,1.44,10.756639955878697,Intel,Intel,0,0,1920,165.6321180513006,128,0,0,Intel,i5,2.5,intel,0
HP,Notebook,13.3,8,Windows 10,1.49,10.842513861303702,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
MSI,Gaming,17.3,16,Windows 10,2.7,11.352706476813816,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Dell,Gaming,15.6,16,Windows 10,2.6,11.182693795440782,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
MSI,Gaming,15.6,8,Windows 10,2.2,10.996581389185152,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i5,2.5,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.18,10.504992665534715,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,amd,1
HP,Ultrabook,15.6,8,Windows 10,1.84,11.143376971334334,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.5,amd,1
HP,Ultrabook,13.3,8,Windows 10,1.39,11.022224638820209,Intel,Intel,1,0,3200,276.053530085501,256,0,0,Intel,i7,2.7,intel,0
Toshiba,Notebook,15.6,16,Windows 10,2.4,11.563894206696261,Intel,Nvidia,0,1,1920,141.21199808219862,256,0,0,Intel,i7,2.6,nvidia,1
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,11.484906576452703,Intel,Intel,1,1,1920,165.6321180513006,512,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,4,Windows 10,1.95,10.568494278523755,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,intel,0
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,11.38410296807344,Intel,Intel,0,1,1920,176.23257360658386,256,0,0,Intel,i7,2.7,intel,0
HP,Notebook,15.6,8,Windows 10,2.31,11.036053502633294,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Windows 10,2.18,10.538116369060559,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 10,1.95,11.022224638820209,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,9.708963041637261,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,other,1.1,intel,0
HP,Ultrabook,12.5,4,Windows 10,1.26,11.340119926907802,Intel,Intel,0,0,1920,176.23257360658386,0,500,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,4,No OS,1.86,9.641706597910368,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,celeron,1.6,intel,0
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,11.470557693018055,Intel,Intel,1,1,3200,276.053530085501,1024,0,0,Intel,i7,2.2,intel,0
Toshiba,Notebook,14.0,4,Windows 10,1.47,10.983178625350842,Intel,Intel,0,1,1920,157.3505121487356,128,0,0,Intel,i5,2.3,intel,0
HP,Netbook,12.5,8,Windows 10,1.26,11.395552195348275,Intel,Intel,0,0,1920,176.23257360658386,256,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Windows 10,2.18,10.301028278836414,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.0,intel,0
MSI,Gaming,15.6,8,Windows 10,2.2,11.064819834822508,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
Dell,Ultrabook,14.0,8,Windows 10,1.36,11.377414056264131,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
Dell,Gaming,17.3,16,Windows 10,4.36,11.897828889772077,Intel,Nvidia,0,0,2560,169.78089942830815,512,1024,0,Intel,i7,2.7,nvidia,1
HP,Gaming,17.3,8,Windows 10,2.75,11.219087416653776,Intel,Nvidia,0,1,1920,127.33567457123112,128,1024,0,Intel,i5,2.3,nvidia,1
Asus,Notebook,17.3,4,Windows 10,2.8,10.248473444922546,Intel,Nvidia,0,0,1600,106.11306214269258,0,1024,0,Intel,other,1.6,nvidia,1
Acer,Notebook,15.6,4,Windows 10,2.23,10.403696619569766,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,intel,0
Toshiba,Notebook,15.6,8,Windows 10,2.2,10.995768507208373,Intel,Intel,0,0,1366,100.45466986113652,256,0,0,Intel,i5,2.3,intel,0
Lenovo,2 in 1 Convertible,11.3,8,Windows 10,1.1,11.14492549142712,Intel,Intel,1,1,1920,194.94753717542463,256,0,0,Intel,other,1.2,intel,0
Lenovo,Gaming,15.6,16,Windows 10,2.5,10.882334592260529,AMD,AMD,0,1,1920,141.21199808219862,512,1024,0,AMD,other,2.1,amd,1
Dell,Ultrabook,12.5,8,Windows 10,1.36,11.270086934565564,Intel,Intel,1,0,1920,176.23257360658386,256,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,8,No OS,2.2,10.505007263781431,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,17.3,4,Windows 10,2.36,10.466313041010059,Intel,AMD,0,0,1600,106.11306214269258,0,1024,0,Intel,i3,2.0,amd,1
Acer,Notebook,14.0,4,Chrome OS,1.68,9.830686725695612,Intel,Intel,0,0,1366,111.93520355955212,0,0,0,Intel,celeron,1.6,intel,0
HP,Workstation,15.6,8,Windows 10,2.0,11.693810323540696,Intel,Nvidia,0,1,1920,141.21199808219862,8,0,0,Intel,i7,2.7,nvidia,1
Dell,Ultrabook,14.0,8,Windows 10,1.36,11.457127302039982,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i7,2.8,intel,0
Toshiba,Notebook,13.3,8,Windows 7,1.2,11.261765596172962,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,2.3,intel,0
Asus,2 in 1 Convertible,12.5,8,Chrome OS,1.2,11.030890063374128,Intel,Intel,0,0,1920,176.23257360658386,0,0,0,Intel,other,1.2,intel,0
Lenovo,Ultrabook,14.0,8,Windows 10,1.7,11.281426947930884,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i7,2.6,intel,0
Dell,Gaming,17.3,16,Windows 10,4.36,12.031993744520154,Intel,Nvidia,0,1,3840,254.67134914246225,512,1024,0,Intel,i7,2.8,nvidia,1
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,11.524653620496773,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i5,1.2,intel,0
HP,2 in 1 Convertible,11.6,4,Windows 10,1.45,10.628448273058389,Intel,Intel,1,0,1366,135.0942111925629,256,0,0,Intel,other,1.1,intel,0
Dell,Ultrabook,13.3,8,Windows 10,1.3,11.120771962987872,Intel,Intel,0,0,3200,276.053530085501,256,0,0,Intel,i7,2.5,intel,0
Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,9.939188617449547,Intel,Intel,1,1,1366,135.0942111925629,0,0,0,Intel,celeron,1.6,intel,0
Toshiba,Notebook,13.3,8,Windows 10,1.2,11.311858913389603,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,2.4,intel,0
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,11.448640778280634,Intel,Intel,0,1,1920,176.23257360658386,256,0,0,Intel,i5,2.6,intel,0
Acer,Notebook,15.6,12,Windows 10,2.4,10.8922946477693,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i5,2.5,nvidia,1
Toshiba,Ultrabook,12.5,8,Windows 10,1.1,11.465542410357644,Intel,Intel,1,0,1920,176.23257360658386,512,0,0,Intel,i7,2.7,intel,0
HP,Notebook,15.6,8,Windows 10,2.04,10.71669339976126,Intel,Nvidia,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,nvidia,1
Dell,Notebook,15.6,4,Linux,2.25,10.118971185438866,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.0,amd,1
Dell,Notebook,15.6,4,Windows 10,1.9,10.690967162330788,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,intel,0
HP,Notebook,15.6,4,Windows 10,2.04,10.505007263781431,Intel,Intel,0,0,1920,141.21199808219862,0,500,0,Intel,i3,2.4,intel,0
Dell,Gaming,17.3,32,Windows 10,4.42,12.030407207546824,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,6,Windows 10,2.4,10.519499876854974,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,nvidia,1
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,11.524653620496773,Intel,Intel,1,0,3200,276.053530085501,512,0,0,Intel,i7,1.3,intel,0
Dell,Ultrabook,14.0,8,Windows 10,1.5,11.557789593289227,Intel,Intel,1,0,2560,209.8006828649808,256,0,0,Intel,i7,2.6,intel,0
Dell,Gaming,17.3,32,Windows 10,4.42,11.912942425504665,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.6,nvidia,1
Toshiba,Notebook,14.0,8,Windows 10,1.95,11.048846649301595,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
Asus,Gaming,17.3,16,Windows 10,2.73,11.601116472588652,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,10.862111839946362,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i5,2.7,nvidia,1
Lenovo,Notebook,14.0,4,Windows 7,1.7,10.885333039007671,Intel,Intel,0,0,1366,111.93520355955212,0,0,1,Intel,i5,2.3,intel,0
Asus,2 in 1 Convertible,15.6,16,Windows 10,2.3,11.470557693018055,Intel,Nvidia,1,0,3840,282.42399616439724,512,2048,0,Intel,i7,2.7,nvidia,1
HP,Notebook,15.6,6,Windows 10,2.04,10.336895919115271,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i7,2.7,intel,0
Asus,Gaming,17.3,16,Windows 10,2.99,11.442371232335963,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Dell,2 in 1 Convertible,15.6,12,Windows 10,2.19,11.14492549142712,Intel,Intel,1,1,1920,141.21199808219862,512,0,0,Intel,i7,2.7,intel,0
Toshiba,Notebook,13.3,4,Windows 7,1.2,11.061478196557058,Intel,Intel,0,0,1920,165.6321180513006,128,0,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,6,Windows 10,2.2,10.283693654349953,AMD,AMD,0,0,1920,141.21199808219862,256,0,0,AMD,other,3.6,amd,1
Fujitsu,Notebook,15.6,4,Windows 10,2.3,10.451022662038508,Intel,Intel,0,0,1366,100.45466986113652,256,0,0,Intel,i5,2.3,intel,0
Toshiba,Notebook,14.0,4,Windows 10,1.75,10.794505603612874,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Windows 10,2.25,10.370853957360486,Intel,AMD,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,amd,1
HP,Notebook,15.6,8,Windows 10,2.04,10.667668054781249,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,intel,0
Lenovo,Gaming,15.6,8,Windows 10,2.5,11.056444708137915,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.36,10.594325067871669,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i7,2.7,amd,1
Dell,Notebook,14.0,8,Windows 10,1.6,10.995768507208373,Intel,Intel,0,0,1920,157.3505121487356,128,0,0,Intel,i5,2.5,intel,0
HP,Netbook,12.5,8,Windows 10,0.97,11.52938171507289,Intel,Intel,0,0,1920,176.23257360658386,512,0,0,Intel,other,1.2,intel,0
HP,Notebook,15.6,4,Windows 10,2.1,10.188204734039374,Intel,AMD,0,0,1920,141.21199808219862,128,1024,0,Intel,i3,2.5,amd,1
Lenovo,Notebook,15.6,8,Windows 10,2.3,11.182693795440782,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.3,intel,0
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.68,10.765679373749014,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Asus,Notebook,13.3,8,Windows 10,1.4,11.023094568124744,Intel,Intel,0,0,3200,276.053530085501,256,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,13.3,8,Windows 10,1.11,11.182693795440782,Intel,Intel,1,1,1920,165.6321180513006,256,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,15.6,4,Windows 10,2.4,9.915781669229606,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,other,1.1,intel,0
Asus,Gaming,15.6,16,Windows 10,2.5,11.470557693018055,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.8,nvidia,1
HP,Ultrabook,14.0,8,Windows 10,1.48,11.620010772319315,Intel,Intel,0,0,1920,157.3505121487356,512,0,0,Intel,i7,2.7,intel,0
Acer,Gaming,15.6,8,Windows 10,2.7,11.114442921914945,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
HP,Notebook,13.3,8,Windows 10,1.34,11.056444708137915,Intel,Intel,0,1,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,4,Windows 10,2.18,10.280044140256999,Intel,Intel,0,0,1366,100.45466986113652,128,0,0,Intel,i3,2.4,intel,0
HP,Notebook,14.0,4,Windows 10,1.64,10.633596165225693,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i5,2.5,intel,0
Toshiba,Notebook,13.3,4,Windows 10,1.2,11.061478196557058,Intel,Intel,0,0,1920,165.6321180513006,128,0,0,Intel,i5,2.3,intel,0
HP,Notebook,14.0,4,Windows 10,1.48,10.978634456594794,Intel,Intel,0,0,1366,111.93520355955212,256,0,0,Intel,i5,2.4,intel,0
HP,Notebook,14.0,4,Windows 10,1.95,11.069811447777305,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 7,1.43,11.25420292138043,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i7,2.6,intel,0
HP,Notebook,14.0,8,Windows 10,1.64,10.931419346481935,Intel,Nvidia,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.5,nvidia,1
HP,Notebook,14.0,4,Windows 10,1.64,10.503546383198644,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i3,2.4,intel,0
Dell,Gaming,15.6,8,Windows 10,2.65,10.830989602063529,Intel,Nvidia,0,0,1920,141.21199808219862,0,0,1,Intel,i5,2.5,nvidia,1
HP,Ultrabook,12.5,4,Windows 10,1.26,11.314461355427948,Intel,Intel,0,0,1920,176.23257360658386,0,500,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 10,1.48,11.347062125633828,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 10,1.54,11.518425798364119,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i7,2.5,intel,0
HP,Notebook,13.3,4,Windows 10,1.49,10.660196214585818,Intel,Intel,0,0,1366,117.82653006268644,0,500,0,Intel,i3,2.4,intel,0
Toshiba,Notebook,13.3,8,Windows 10,1.5,11.073952176081768,Intel,Intel,0,0,1366,117.82653006268644,256,0,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,4,Windows 10,2.04,10.621962929026408,Intel,Intel,0,0,1366,100.45466986113652,256,0,0,Intel,i3,2.4,intel,0
Lenovo,Notebook,17.3,16,Windows 7,2.4,11.971210954208564,Intel,Nvidia,0,1,3840,254.67134914246225,512,0,0,Intel,i7,2.7,nvidia,1
Toshiba,Notebook,14.0,8,Windows 10,1.47,11.28210502158141,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
HP,Notebook,14.0,8,Windows 10,1.43,11.684877779846692,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i7,2.5,intel,0
Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,10.655171228057007,Intel,Intel,1,1,1920,141.21199808219862,0,1024,0,Intel,i3,2.3,intel,0
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,11.347062125633828,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,2.3,intel,0
HP,Notebook,13.3,8,Windows 10,1.11,11.022224638820209,Intel,Intel,0,1,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,8,Windows 10,1.64,11.053437715931404,Intel,Nvidia,0,0,1920,157.3505121487356,256,0,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.09,10.928728168172187,Intel,Intel,0,0,1920,141.21199808219862,0,500,0,Intel,i5,2.4,intel,0
HP,Ultrabook,12.5,4,Windows 10,1.26,11.327372934196768,Intel,Intel,0,0,1366,125.36742798669836,256,0,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 10,2.31,11.056444708137915,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 10,1.95,10.94160291956712,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i5,2.5,intel,0
Dell,Ultrabook,13.3,8,Windows 10,1.29,11.3682201040106,Intel,Intel,1,0,3200,276.053530085501,256,0,0,Intel,i5,2.5,intel,0
HP,Notebook,17.3,8,Windows 10,2.63,10.960294724688996,Intel,Nvidia,0,0,1920,127.33567457123112,256,0,0,Intel,i5,2.5,nvidia,1
HP,Notebook,14.0,4,Windows 10,1.64,10.855964397819733,Intel,Intel,0,0,1366,111.93520355955212,256,0,0,Intel,i5,2.5,intel,0
Acer,Notebook,15.6,6,Windows 10,2.1,9.989322070632241,AMD,AMD,0,0,1366,100.45466986113652,0,1024,0,AMD,other,2.5,amd,1
MSI,Gaming,17.3,8,Windows 10,2.7,11.058796822674717,Intel,Nvidia,0,0,1920,127.33567457123112,128,1024,0,Intel,i7,2.8,nvidia,1
HP,Notebook,14.0,8,Windows 7,1.95,11.061478196557058,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,8,Windows 10,1.84,11.089524270653731,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.5,intel,0
HP,Ultrabook,12.5,8,Windows 10,1.26,11.182693795440782,Intel,Intel,0,0,1920,176.23257360658386,256,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,4,Windows 10,2.04,10.58493556391622,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,intel,0
Toshiba,Ultrabook,14.0,8,Windows 10,1.47,11.428554236084064,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i7,2.6,intel,0
Dell,Notebook,15.6,8,Windows 7,2.09,10.944382023868503,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.4,intel,0
HP,Notebook,14.0,8,Windows 10,1.64,10.893790032506047,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,10.717283879751747,Intel,Intel,1,1,1920,141.21199808219862,256,0,0,Intel,i7,2.5,intel,0
Toshiba,Notebook,15.6,16,Windows 10,2.4,11.237501289913949,Intel,Nvidia,0,1,1920,141.21199808219862,256,0,0,Intel,i7,2.5,nvidia,1
Lenovo,Notebook,15.6,8,Windows 10,2.3,10.93174332609208,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.3,intel,0
HP,Notebook,14.0,4,Windows 10,1.54,10.883335073806908,Intel,Intel,0,0,1920,157.3505121487356,0,500,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,8,Windows 10,1.84,11.62685178594317,Intel,Intel,0,0,1920,141.21199808219862,256,500,0,Intel,i5,2.4,intel,0
HP,Notebook,14.0,8,Windows 7,1.43,11.26791097888584,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
MSI,Gaming,17.3,16,Windows 10,3.78,11.31876651223924,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.7,nvidia,1
Lenovo,Gaming,17.3,16,Windows 10,4.6,11.711871951929755,Intel,Nvidia,0,1,1920,127.33567457123112,128,1024,0,Intel,i7,2.6,nvidia,1
Asus,Netbook,11.6,4,Chrome OS,1.2,9.638239413697464,Intel,Intel,0,0,1366,135.0942111925629,0,0,0,Intel,celeron,1.6,intel,0
Lenovo,Notebook,14.0,16,Windows 7,1.1,11.846497786613819,Intel,Intel,0,1,2560,209.8006828649808,256,0,0,Intel,i7,2.6,intel,0
HP,Notebook,15.6,8,Windows 10,1.91,10.862111839946362,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i7,2.7,nvidia,1
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,10.973174165162662,Intel,Intel,1,1,1920,141.21199808219862,256,0,0,Intel,i5,2.7,intel,0
HP,Notebook,15.6,4,Windows 10,2.04,10.862111839946362,Intel,Intel,0,0,1366,100.45466986113652,256,0,0,Intel,i5,2.5,intel,0
Dell,Ultrabook,13.3,16,Windows 10,1.2,11.696031047668868,Intel,Intel,1,0,3200,276.053530085501,1024,0,0,Intel,i7,2.7,intel,0
HP,Notebook,15.6,4,Windows 10,2.31,10.533998188720084,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.3,intel,0
HP,Notebook,15.6,4,No OS,1.96,10.188204734039374,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,intel,0
Acer,Notebook,15.6,8,Windows 10,2.4,10.082625714367484,AMD,AMD,0,0,1366,100.45466986113652,0,1024,0,AMD,other,2.2,amd,1
Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,11.14492549142712,Intel,Intel,1,1,1920,165.6321180513006,256,0,0,Intel,i7,2.7,intel,0
MSI,Gaming,15.6,16,Windows 10,2.94,11.481613522876666,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,10.950992494439637,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,17.3,16,No OS,4.0,10.881333108748292,Intel,Nvidia,0,1,1920,127.33567457123112,0,1024,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.25,10.301744074438556,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,intel,0
