Company,TypeName,Inches,Ram,OpSys,Weight,Price,Cpu_brand_temp,Gpu_brand_temp,Touchscreen,IPS,X_res,Y_res,PPI,SSD,HDD,Flash,Hybrid,Cpu_brand,Cpu_tier,Cpu_speed,Gpu_brand,Dedicated_gpu
Dell,Gaming,15.6,16,Windows 10,3.21,147832.28639999998,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,1024,0,0,Intel,i7,2.8,nvidia,1
Asus,Gaming,17.3,16,Windows 10,2.9,128884.32,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Toshiba,Notebook,15.6,4,Windows 10,2.0,35644.32,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i3,2.4,intel,0
Lenovo,Notebook,14.0,4,Chrome OS,1.5,17316.0,Intel,Intel,0,0,1366,768,111.93520355955211,0,0,16,0,Intel,celeron,1.6,intel,0
Asus,Notebook,15.6,8,Windows 10,2.3,31435.2,Intel,Intel,0,0,1920,1080,141.21199808219862,0,128,0,0,Intel,i5,2.5,intel,0
Asus,Gaming,17.3,16,Windows 10,2.73,95850.72,Intel,Nvidia,0,0,1920,1080,127.33567457123111,512,1024,0,0,Intel,i7,2.6,nvidia,1
Dell,Gaming,17.3,32,Windows 10,4.42,163723.57919999998,Intel,Nvidia,0,1,1920,1080,127.33567457123111,512,1024,0,0,Intel,i7,2.8,nvidia,1
HP,Notebook,17.3,8,Windows 10,2.63,48484.8,Intel,Nvidia,0,0,1600,900,106.11306214269258,0,1024,0,0,Intel,i5,2.5,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.18,38041.3872,Intel,Intel,0,0,1366,768,100.45466986113651,128,0,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 7,1.54,99633.6,Intel,Intel,0,0,1920,1080,157.3505121487356,512,0,0,0,Intel,i7,2.5,intel,0
Dell,Notebook,15.6,4,Windows 10,2.18,39373.92,Intel,AMD,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,amd,1
HP,2 in 1 Convertible,11.6,4,Chrome OS,1.4,32767.2,Intel,Intel,1,0,1366,768,135.0942111925629,0,0,32,0,Intel,celeron,1.1,intel,0
Asus,Ultrabook,13.3,8,Windows 10,1.45,54665.28,Intel,Nvidia,0,1,1920,1080,165.6321180513006,512,0,0,0,Intel,i5,2.3,nvidia,1
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,121318.56,Intel,Intel,1,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 10,1.54,78215.04,Intel,Intel,0,0,1920,1080,157.3505121487356,512,0,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,4,No OS,1.86,15930.72,Intel,Intel,0,0,1366,768,100.45466986113651,128,0,0,0,Intel,celeron,1.6,intel,0
Asus,Gaming,15.6,16,Windows 10,2.1,101178.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,17.3,8,Linux,2.83,46087.2,Intel,AMD,0,0,1920,1080,127.33567457123111,0,1024,0,0,Intel,i7,2.7,amd,1
Lenovo,Ultrabook,14.0,8,Windows 10,1.96,101391.84,Intel,Nvidia,0,1,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.8,nvidia,1
Asus,Notebook,15.6,8,Windows 10,2.3,41931.36,Intel,Nvidia,0,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,8,Windows 10,1.9,50349.6,Intel,Intel,0,0,1920,1080,141.21199808219862,128,0,0,0,Intel,i5,2.5,intel,0
Asus,Notebook,15.6,4,Windows 10,2.0,23922.72,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,other,1.1,intel,0
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,136343.52,Intel,Intel,1,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,2.8,intel,0
Dell,Notebook,13.3,8,Windows 10,1.62,34578.72,Intel,Intel,1,0,1920,1080,165.6321180513006,0,1024,0,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,4,No OS,2.2,24988.32,Intel,Intel,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i3,2.0,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.3,45323.1648,Intel,Intel,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i5,2.5,intel,0
HP,Notebook,15.6,8,Windows 10,1.84,71874.72,Intel,AMD,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.6,amd,1
Toshiba,Notebook,13.3,4,Windows 10,1.05,68464.8,Intel,Intel,0,0,1920,1080,165.6321180513006,128,0,0,0,Intel,i5,2.5,intel,0
Lenovo,Gaming,15.6,8,No OS,2.5,54185.76,Intel,Nvidia,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i5,2.5,nvidia,1
Dell,Ultrabook,13.3,16,Windows 10,1.29,119347.2,Intel,Intel,1,0,3200,1800,276.053530085501,512,0,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,4,Windows 10,2.07,48484.8,Intel,Intel,0,0,1920,1080,141.21199808219862,0,500,0,0,Intel,i5,2.3,intel,0
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,58341.6,Intel,Intel,0,0,1366,768,117.82653006268643,256,0,0,0,Intel,i5,2.3,intel,0
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,103896.0,Intel,Intel,1,1,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,14.0,8,Windows 10,1.56,48058.56,Intel,Intel,0,1,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.5,intel,0
Dell,Workstation,15.6,8,Windows 10,2.23,94731.84,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,4,Windows 10,2.38,56210.4,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,No OS,2.2,25521.12,Intel,AMD,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i3,2.5,amd,1
Toshiba,Notebook,15.6,8,Windows 10,2.0,73952.64,Intel,Intel,0,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,intel,0
Lenovo,Notebook,13.3,4,Windows 10,1.44,39160.8,Intel,Intel,0,1,1920,1080,165.6321180513006,180,0,0,0,Intel,i3,2.4,intel,0
Samsung,Ultrabook,15.0,16,Windows 10,1.23,98514.72,Intel,Nvidia,0,0,1920,1080,146.86047800548656,256,0,0,0,Intel,i7,2.7,nvidia,1
Dell,Ultrabook,12.5,8,Windows 10,1.6,90043.2,Intel,Intel,0,0,1920,1080,176.23257360658386,256,0,0,0,Intel,i7,2.8,intel,0
Asus,Notebook,15.6,4,Linux,2.0,21258.1872,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,other,1.1,intel,0
Xiaomi,Ultrabook,13.3,8,Windows 10,1.28,49816.8,Intel,Nvidia,0,1,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.3,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.18,48618.0,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i5,2.5,nvidia,1
HP,Notebook,15.6,4,Windows 10,2.04,44701.92,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.5,intel,0
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,90576.0,Intel,Intel,1,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.5,intel,0
HP,2 in 1 Convertible,15.6,4,Windows 10,2.3,36486.14399999999,Intel,Intel,1,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.5,intel,0
Asus,Notebook,14.1,4,Windows 10,1.65,18541.44,Intel,Intel,0,0,1366,768,111.1413368676404,0,0,32,0,Intel,celeron,1.1,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.2,35644.32,Intel,Nvidia,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.5,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.2,19660.32,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,other,1.6,intel,0
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,95850.72,Intel,Intel,1,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,4,Linux,2.18,24279.696,Intel,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.0,amd,1
Asus,Gaming,17.3,12,Windows 10,2.2,72988.272,Intel,Nvidia,0,0,1920,1080,127.33567457123111,128,1024,0,0,Intel,i5,2.5,nvidia,1
Acer,Netbook,11.6,4,Chrome OS,1.25,15824.16,Intel,Intel,0,1,1366,768,135.0942111925629,0,0,32,0,Intel,celeron,1.6,intel,0
Lenovo,Notebook,17.3,4,Windows 10,2.8,20193.12,AMD,AMD,0,0,1600,900,106.11306214269258,0,500,0,0,AMD,other,2.2,amd,1
HP,Notebook,14.0,4,Windows 10,1.95,67399.2,Intel,Intel,0,0,1920,1080,157.3505121487356,128,0,0,0,Intel,i5,2.5,intel,0
HP,2 in 1 Convertible,13.3,16,Windows 10,1.42,74538.72,Intel,Intel,1,0,3200,1800,276.053530085501,256,0,0,0,Intel,i7,2.7,intel,0
Samsung,Ultrabook,15.0,8,Windows 10,1.17,90522.72,Intel,Intel,0,0,1920,1080,146.86047800548656,256,0,0,0,Intel,i7,2.7,intel,0
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,95850.72,Intel,Intel,0,1,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.5,intel,0
MSI,Gaming,17.3,16,Windows 10,2.43,141138.72,Intel,Nvidia,0,1,3840,2160,254.67134914246222,512,2048,0,0,Intel,i7,2.6,nvidia,1
Toshiba,Notebook,13.3,8,Windows 10,1.05,78588.0,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.5,intel,0
Dell,Gaming,15.6,8,Linux,2.62,49497.12,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.8,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,47952.0,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.18,32713.92,Intel,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.0,amd,1
Dell,Notebook,15.6,8,Windows 10,1.9,49816.8,Intel,Intel,0,0,1920,1080,141.21199808219862,0,500,0,0,Intel,i5,2.6,intel,0
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,107257.968,Intel,Intel,1,0,3200,1800,276.053530085501,512,0,0,0,Intel,i7,1.3,intel,0
Asus,Gaming,17.3,32,Windows 10,3.58,68145.12,Intel,Nvidia,0,1,1920,1080,127.33567457123111,256,0,0,0,Intel,i7,2.7,nvidia,1
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,87858.72,Intel,Intel,1,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,1.3,intel,0
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,109170.72,Intel,Intel,0,1,1920,1080,157.3505121487356,0,0,256,0,Intel,i7,2.7,intel,0
Lenovo,Notebook,15.6,8,Windows 10,1.95,104588.1072,Intel,Intel,0,1,1920,1080,141.21199808219862,512,0,0,0,Intel,i5,2.5,intel,0
LG,Ultrabook,15.6,16,Windows 10,1.08,111834.72,Intel,Intel,1,1,1920,1080,141.21199808219862,512,0,0,0,Intel,i7,2.7,intel,0
HP,Netbook,12.5,8,Windows 10,1.26,79014.23999999999,Intel,Intel,0,0,1920,1080,176.23257360658386,512,0,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,15.6,4,Chrome OS,2.2,19127.52,Intel,Intel,0,1,1920,1080,141.21199808219862,0,0,16,0,Intel,celeron,1.5,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.6,42037.92,Intel,Nvidia,0,1,1920,1080,141.21199808219862,128,1024,0,0,Intel,i5,2.3,nvidia,1
LG,Ultrabook,14.0,8,Windows 10,0.98,101178.72,Intel,Intel,1,1,1920,1080,157.3505121487356,512,0,0,0,Intel,i7,2.7,intel,0
Dell,Notebook,14.0,8,Windows 10,1.6,64202.4,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.8,intel,0
HP,Ultrabook,12.5,8,Windows 10,1.09,165168.0,Intel,Intel,1,0,3840,2160,352.4651472131677,240,0,0,0,Intel,other,1.2,intel,0
Lenovo,Notebook,15.6,6,Windows 10,2.2,42037.92,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,54291.78719999999,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,nvidia,1
Acer,Notebook,15.6,4,Windows 10,2.4,26586.72,Intel,Intel,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i3,2.4,intel,0
Lenovo,Notebook,13.3,4,Windows 10,1.44,46939.68,Intel,Intel,0,0,1920,1080,165.6321180513006,128,0,0,0,Intel,i5,2.5,intel,0
HP,Notebook,13.3,8,Windows 10,1.49,51148.8,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.5,intel,0
MSI,Gaming,17.3,16,Windows 10,2.7,85194.72,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,Gaming,15.6,16,Windows 10,2.6,71874.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.8,nvidia,1
MSI,Gaming,15.6,8,Windows 10,2.2,59668.804800000005,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i5,2.5,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.18,36496.2672,Intel,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i5,2.5,amd,1
HP,Ultrabook,15.6,8,Windows 10,1.84,69103.62719999999,Intel,AMD,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.5,amd,1
HP,Ultrabook,13.3,8,Windows 10,1.39,61218.72,Intel,Intel,1,0,3200,1800,276.053530085501,256,0,0,0,Intel,i7,2.7,intel,0
Toshiba,Notebook,15.6,16,Windows 10,2.4,105228.0,Intel,Nvidia,0,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.6,nvidia,1
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,97236.0,Intel,Intel,1,1,1920,1080,165.6321180513006,512,0,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,4,Windows 10,1.95,38889.072,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.3,intel,0
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,87912.0,Intel,Intel,0,1,1920,1080,176.23257360658386,256,0,0,0,Intel,i7,2.7,intel,0
HP,Notebook,15.6,8,Windows 10,2.31,62071.2,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Windows 10,2.18,37725.4368,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 10,1.95,61218.72,Intel,Intel,0,0,1366,768,111.93520355955211,0,500,0,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,16463.52,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,other,1.1,intel,0
HP,Ultrabook,12.5,4,Windows 10,1.26,84129.12,Intel,Intel,0,0,1920,1080,176.23257360658386,0,500,0,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,4,No OS,1.86,15392.592,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,celeron,1.6,intel,0
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,95850.72,Intel,Intel,1,1,3200,1800,276.053530085501,1024,0,0,0,Intel,i7,2.2,intel,0
Toshiba,Notebook,14.0,4,Windows 10,1.47,58874.4,Intel,Intel,0,1,1920,1080,157.3505121487356,128,0,0,0,Intel,i5,2.3,intel,0
HP,Netbook,12.5,8,Windows 10,1.26,88924.31999999999,Intel,Intel,0,0,1920,1080,176.23257360658386,256,0,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Windows 10,2.18,29762.208,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.0,intel,0
MSI,Gaming,15.6,8,Windows 10,2.2,63882.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,Ultrabook,14.0,8,Windows 10,1.36,87325.92,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.5,intel,0
Dell,Gaming,17.3,16,Windows 10,4.36,146946.24,Intel,Nvidia,0,0,2560,1440,169.78089942830815,512,1024,0,0,Intel,i7,2.7,nvidia,1
HP,Gaming,17.3,8,Windows 10,2.75,74538.72,Intel,Nvidia,0,1,1920,1080,127.33567457123111,128,1024,0,0,Intel,i5,2.3,nvidia,1
Asus,Notebook,17.3,4,Windows 10,2.8,28238.4,Intel,Nvidia,0,0,1600,900,106.11306214269258,0,1024,0,0,Intel,other,1.6,nvidia,1
Acer,Notebook,15.6,4,Windows 10,2.23,32980.32,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.5,intel,0
Toshiba,Notebook,15.6,8,Windows 10,2.2,59620.32,Intel,Intel,0,0,1366,768,100.45466986113651,256,0,0,0,Intel,i5,2.3,intel,0
Lenovo,2 in 1 Convertible,11.3,8,Windows 10,1.1,69210.72,Intel,Intel,1,1,1920,1080,194.94753717542463,256,0,0,0,Intel,other,1.2,intel,0
Lenovo,Gaming,15.6,16,Windows 10,2.5,53226.72,AMD,AMD,0,1,1920,1080,141.21199808219862,512,1024,0,0,AMD,other,2.1,amd,1
Dell,Ultrabook,12.5,8,Windows 10,1.36,78438.816,Intel,Intel,1,0,1920,1080,176.23257360658386,256,0,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,8,No OS,2.2,36496.8,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,17.3,4,Windows 10,2.36,35111.52,Intel,AMD,0,0,1600,900,106.11306214269258,0,1024,0,0,Intel,i3,2.0,amd,1
Acer,Notebook,14.0,4,Chrome OS,1.68,18594.72,Intel,Intel,0,0,1366,768,111.93520355955211,0,0,32,0,Intel,celeron,1.6,intel,0
HP,Workstation,15.6,8,Windows 10,2.0,119826.72,Intel,Nvidia,0,1,1920,1080,141.21199808219862,8,0,0,0,Intel,i7,2.7,nvidia,1
Dell,Ultrabook,14.0,8,Windows 10,1.36,94572.0,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.8,intel,0
Toshiba,Notebook,13.3,8,Windows 7,1.2,77788.8,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.3,intel,0
Asus,2 in 1 Convertible,12.5,8,Chrome OS,1.2,61751.52,Intel,Intel,0,0,1920,1080,176.23257360658386,0,0,64,0,Intel,other,1.2,intel,0
Lenovo,Ultrabook,14.0,8,Windows 10,1.7,79333.3872,Intel,Intel,0,1,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.6,intel,0
Dell,Gaming,17.3,16,Windows 10,4.36,168045.12,Intel,Nvidia,0,1,3840,2160,254.67134914246222,512,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,101178.72,Intel,Intel,1,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,1.2,intel,0
HP,2 in 1 Convertible,11.6,4,Windows 10,1.45,41292.0,Intel,Intel,1,0,1366,768,135.0942111925629,256,0,0,0,Intel,other,1.1,intel,0
Dell,Ultrabook,13.3,8,Windows 10,1.3,67559.04,Intel,Intel,0,0,3200,1800,276.053530085501,256,0,0,0,Intel,i7,2.5,intel,0
Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,20725.92,Intel,Intel,1,1,1366,768,135.0942111925629,0,0,32,0,Intel,celeron,1.6,intel,0
Toshiba,Notebook,13.3,8,Windows 10,1.2,81784.8,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.4,intel,0
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,93772.8,Intel,Intel,0,1,1920,1080,176.23257360658386,256,0,0,0,Intel,i5,2.6,intel,0
Acer,Notebook,15.6,12,Windows 10,2.4,53759.52,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i5,2.5,nvidia,1
Toshiba,Ultrabook,12.5,8,Windows 10,1.1,95371.2,Intel,Intel,1,0,1920,1080,176.23257360658386,512,0,0,0,Intel,i7,2.7,intel,0
HP,Notebook,15.6,8,Windows 10,2.04,45101.52,Intel,Nvidia,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i5,2.5,nvidia,1
Dell,Notebook,15.6,4,Linux,2.25,24808.2336,Intel,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.0,amd,1
Dell,Notebook,15.6,4,Windows 10,1.9,43956.0,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.5,intel,0
HP,Notebook,15.6,4,Windows 10,2.04,36496.8,Intel,Intel,0,0,1920,1080,141.21199808219862,0,500,0,0,Intel,i3,2.4,intel,0
Dell,Gaming,17.3,32,Windows 10,4.42,167778.72,Intel,Nvidia,0,1,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,6,Windows 10,2.4,37029.6,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.5,nvidia,1
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,101178.72,Intel,Intel,1,0,3200,1800,276.053530085501,512,0,0,0,Intel,i7,1.3,intel,0
Dell,Ultrabook,14.0,8,Windows 10,1.5,104587.57439999998,Intel,Intel,1,0,2560,1440,209.8006828649808,256,0,0,0,Intel,i7,2.6,intel,0
Dell,Gaming,17.3,32,Windows 10,4.42,149184.0,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.6,nvidia,1
Toshiba,Notebook,14.0,8,Windows 10,1.95,62870.4,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.3,intel,0
Asus,Gaming,17.3,16,Windows 10,2.73,109218.672,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,52161.12,Intel,Nvidia,0,1,1920,1080,141.21199808219862,128,1024,0,0,Intel,i5,2.7,nvidia,1
Lenovo,Notebook,14.0,4,Windows 7,1.7,53386.56,Intel,Intel,0,0,1366,768,111.93520355955211,0,0,0,1,Intel,i5,2.3,intel,0
Asus,2 in 1 Convertible,15.6,16,Windows 10,2.3,95850.72,Intel,Nvidia,1,0,3840,2160,282.42399616439724,512,2048,0,0,Intel,i7,2.7,nvidia,1
HP,Notebook,15.6,6,Windows 10,2.04,30849.12,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,17.3,16,Windows 10,2.99,93186.72,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,2 in 1 Convertible,15.6,12,Windows 10,2.19,69210.72,Intel,Intel,1,1,1920,1080,141.21199808219862,512,0,0,0,Intel,i7,2.7,intel,0
Toshiba,Notebook,13.3,4,Windows 7,1.2,63669.6,Intel,Intel,0,0,1920,1080,165.6321180513006,128,0,0,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,6,Windows 10,2.2,29250.72,AMD,AMD,0,0,1920,1080,141.21199808219862,256,0,0,0,AMD,other,3.6,amd,1
Fujitsu,Notebook,15.6,4,Windows 10,2.3,34578.72,Intel,Intel,0,0,1366,768,100.45466986113651,256,0,0,0,Intel,i5,2.3,intel,0
Toshiba,Notebook,14.0,4,Windows 10,1.75,48751.2,Intel,Intel,0,0,1366,768,111.93520355955211,0,500,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Windows 10,2.25,31914.72,Intel,AMD,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.5,amd,1
HP,Notebook,15.6,8,Windows 10,2.04,42943.68,Intel,Intel,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i5,2.5,intel,0
Lenovo,Gaming,15.6,8,Windows 10,2.5,63349.92,Intel,Nvidia,0,1,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.36,39906.72,Intel,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i7,2.7,amd,1
Dell,Notebook,14.0,8,Windows 10,1.6,59620.32,Intel,Intel,0,0,1920,1080,157.3505121487356,128,0,0,0,Intel,i5,2.5,intel,0
HP,Netbook,12.5,8,Windows 10,0.97,101658.24,Intel,Intel,0,0,1920,1080,176.23257360658386,512,0,0,0,Intel,other,1.2,intel,0
HP,Notebook,15.6,4,Windows 10,2.1,26586.72,Intel,AMD,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i3,2.5,amd,1
Lenovo,Notebook,15.6,4,No OS,1.9,14418.6336,Intel,Intel,0,0,1366,768,100.45466986113651,128,0,0,0,Intel,celeron,1.1,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.3,71874.72,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.3,intel,0
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.68,47365.92,Intel,Intel,1,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.5,intel,0
Asus,Notebook,13.3,8,Windows 10,1.4,61272.0,Intel,Intel,0,0,3200,1800,276.053530085501,256,0,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,13.3,8,Windows 10,1.11,71874.72,Intel,Intel,1,1,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,15.6,4,Windows 10,2.4,20246.4,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,other,1.1,intel,0
Asus,Gaming,15.6,16,Windows 10,2.5,95850.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,1024,0,0,Intel,i7,2.8,nvidia,1
HP,Ultrabook,14.0,8,Windows 10,1.48,111301.92,Intel,Intel,0,0,1920,1080,157.3505121487356,512,0,0,0,Intel,i7,2.7,intel,0
Acer,Gaming,15.6,8,Windows 10,2.7,67132.8,Intel,Nvidia,0,1,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.8,nvidia,1
HP,Notebook,13.3,8,Windows 10,1.34,63349.92,Intel,Intel,0,1,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.5,intel,0
